"Project","Deployment_ID","Species_Name","Common_Name","Age","Sex","Count","Class","Latitude","Longitude"
"Montana Ranch Survey","d63357","Felis catus","Domestic Cat","Unknown","Unknown",1,"Mammals",46.86777,-114.05781
"Montana Ranch Survey","d63357","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",4,"Mammals",46.86777,-114.05781
"Montana Ranch Survey","d63357","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",46.86777,-114.05781
"Montana Ranch Survey","d63357","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",46.86777,-114.05781
"Montana Ranch Survey","d63352","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",1,"Aves",46.81645,-114.01799
"Montana Ranch Survey","d63352","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Ursus americanus","American Black Bear","Unknown","Unknown",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Meleagris gallopavo","Wild Turkey","Adult","Female",1,"Aves",46.81645,-114.01799
"Montana Ranch Survey","d63352","Meleagris gallopavo","Wild Turkey","Juvenile","Unknown",3,"Aves",46.81645,-114.01799
"Montana Ranch Survey","d63352","Meleagris gallopavo","Wild Turkey","Adult","Female",2,"Aves",46.81645,-114.01799
"Montana Ranch Survey","d63352","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",6,"Aves",46.81645,-114.01799
"Montana Ranch Survey","d63352","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",10,"Aves",46.81645,-114.01799
"Montana Ranch Survey","d63352","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",2,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Canis latrans","Coyote","Unknown","Unknown",2,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63352","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",46.81645,-114.01799
"Montana Ranch Survey","d63358","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Glaucomys sabrinus","Northern Flying Squirrel","Unknown","Unknown",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Odocoileus virginianus","White-tailed Deer","Adult","Male",3,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Tamiasciurus hudsonicus","American Red Squirrel","Unknown","Unknown",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Ursus americanus","American Black Bear","Unknown","Unknown",1,"Mammals",46.86262,-113.94162
"Montana Ranch Survey","d63358","Bonasa umbellus","Ruffed Grouse","Unknown","Unknown",1,"Aves",46.86262,-113.94162
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Adult","Male",6,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Equus caballus","Domestic Horse","Unknown","Unknown",1,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Equus caballus","Domestic Horse","Unknown","Unknown",2,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Equus caballus","Domestic Horse","Unknown","Unknown",3,"Mammals",46.81915,-114.01406
"Montana Ranch Survey","d63348","Equus caballus","Domestic Horse","Unknown","Unknown",4,"Mammals",46.81915,-114.01406
"North Carolina's Candid Critters","d55386","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Vehicle","Vehicle","Unknown","Unknown",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Meleagris gallopavo","Wild Turkey","Adult","Female",1,"Aves",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",2,"Aves",35.97447,-79.34753
"North Carolina's Candid Critters","d55386","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",35.97447,-79.34753
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",1,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",2,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Vehicle","Vehicle","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",3,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",7,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Lynx rufus","Bobcat","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",4,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",5,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",8,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",14,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Vulpes vulpes","Red Fox","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Canis familiaris","Domestic Dog","Unknown","Unknown",2,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",9,"Aves",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55400","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",36.20662,-79.28162
"North Carolina's Candid Critters","d55401","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",36.0558,-79.33788
"North Carolina's Candid Critters","d55401","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.0558,-79.33788
"North Carolina's Candid Critters","d55401","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.0558,-79.33788
"North Carolina's Candid Critters","d55401","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.0558,-79.33788
"North Carolina's Candid Critters","d55401","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.0558,-79.33788
"North Carolina's Candid Critters","d55401","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.0558,-79.33788
"North Carolina's Candid Critters","d55402","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Procyon lotor","Northern Raccoon","Unknown","Unknown",3,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Procyon lotor","Northern Raccoon","Unknown","Unknown",4,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Vehicle","Vehicle","Unknown","Unknown",1,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55402","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",35.969,-79.35066
"North Carolina's Candid Critters","d55387","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",36.15836,-79.48734
"North Carolina's Candid Critters","d55387","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.15836,-79.48734
"North Carolina's Candid Critters","d55387","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.15836,-79.48734
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55388","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",36.20086,-79.28296
"North Carolina's Candid Critters","d55389","Vehicle","Vehicle","Unknown","Unknown",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Canis familiaris","Domestic Dog","Unknown","Unknown",2,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55389","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",36.19689,-79.28899
"North Carolina's Candid Critters","d55390","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",35.89735,-79.41074
"North Carolina's Candid Critters","d55390","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",35.89735,-79.41074
"North Carolina's Candid Critters","d55390","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",35.89735,-79.41074
"North Carolina's Candid Critters","d55390","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",35.89735,-79.41074
"North Carolina's Candid Critters","d55390","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",35.89735,-79.41074
